Region,Office,Reveue,Segment
30.0,31.0,87562.2,3
30.0,31.0,59367.4,2
30.0,31.0,96632.6,3
30.0,31.0,84490.9,3
30.0,31.0,86675.6,3
30.0,31.0,69685.0,2
30.0,31.0,96644.5,3
30.0,31.0,34650.9,1
30.0,31.0,98012.3,3
30.0,31.0,25521.6,1
30.0,31.0,37207.8,1
30.0,31.0,74035.0,2
30.0,31.0,67026.4,2
30.0,31.0,74624.9,2
30.0,31.0,2765.5,0
30.0,31.0,16167.6,0
30.0,31.0,26391.2,1
30.0,31.0,24855.9,0
30.0,31.0,36694.2,1
30.0,31.0,10110.1,0
30.0,31.0,44056.9,1
30.0,31.0,80654.4,3
30.0,31.0,99832.6,3
30.0,31.0,8524.8,0
30.0,31.0,15706.5,0
30.0,31.0,27179.3,1
30.0,31.0,59709.2,2
30.0,31.0,72246.7,2
30.0,31.0,1181.2,0
30.0,31.0,30144.4,1
30.0,31.0,65677.7,2
30.0,31.0,49016.4,1
30.0,31.0,30380.2,1
30.0,31.0,85370.5,3
30.0,31.0,78881.3,3
30.0,31.0,17905.2,0
30.0,31.0,92989.6,3
30.0,31.0,28415.3,1
30.0,31.0,25195.2,1
30.0,31.0,3859.3,0
30.0,31.0,60072.3,2
30.0,31.0,41830.2,1
30.0,31.0,89739.9,3
30.0,31.0,56431.5,2
30.0,31.0,54289.2,2
30.0,31.0,98971.5,3
30.0,31.0,42431.9,1
30.0,31.0,3367.5,0
30.0,31.0,94085.6,3
30.0,31.0,77413.8,3
30.0,31.0,37059.3,1
30.0,31.0,6506.6,0
30.0,31.0,55126.4,2
30.0,31.0,89534.3,3
30.0,31.0,64603.4,2
30.0,31.0,90869.1,3
30.0,31.0,91447.5,3
30.0,31.0,45009.7,1
30.0,31.0,88499.9,3
30.0,31.0,11472.2,0
30.0,31.0,13222.9,0
30.0,31.0,5369.5,0
30.0,31.0,88772.7,3
30.0,31.0,73921.3,2
30.0,31.0,73087.2,2
30.0,31.0,61467.1,2
30.0,31.0,13204.2,0
30.0,31.0,64186.8,2
30.0,31.0,99803.2,3
30.0,31.0,62116.3,2
30.0,31.0,87495.6,3
30.0,31.0,18417.7,0
30.0,31.0,27894.7,1
30.0,31.0,80074.1,3
30.0,31.0,16688.2,0
30.0,31.0,40341.3,1
30.0,31.0,46948.8,1
30.0,31.0,78504.3,3
30.0,31.0,20771.9,0
30.0,31.0,93747.5,3
30.0,31.0,9198.1,0
30.0,31.0,98158.6,3
30.0,31.0,90394.5,3
30.0,31.0,31476.7,1
30.0,31.0,63461.1,2
30.0,31.0,74004.0,2
30.0,31.0,91972.4,3
30.0,31.0,59701.7,2
30.0,31.0,22506.0,0
30.0,31.0,93211.6,3
30.0,31.0,87935.6,3
30.0,31.0,63303.1,2
30.0,31.0,67142.8,2
30.0,31.0,72880.4,2
30.0,31.0,76084.5,3
30.0,31.0,68834.1,2
30.0,31.0,16082.6,0
30.0,31.0,2287.3,0
30.0,31.0,85069.9,3
30.0,31.0,76423.5,3
30.0,31.0,58190.4,2
30.0,31.0,85644.7,3
30.0,31.0,69789.6,2
30.0,31.0,44549.8,1
30.0,31.0,15589.1,0
30.0,31.0,22681.5,0
30.0,31.0,16242.7,0
30.0,31.0,13245.1,0
30.0,31.0,51629.3,2
30.0,31.0,84970.0,3
30.0,31.0,24120.2,0
30.0,31.0,57271.3,2
30.0,31.0,46954.1,1
30.0,31.0,23009.3,0
30.0,31.0,74392.9,2
30.0,31.0,83705.7,3
30.0,31.0,90466.3,3
30.0,31.0,69752.9,2
30.0,31.0,31628.5,1
30.0,31.0,24358.9,0
30.0,31.0,22936.2,0
30.0,31.0,50416.4,2
30.0,31.0,91885.9,3
30.0,31.0,89540.5,3
30.0,31.0,4156.2,0
30.0,31.0,95682.2,3
30.0,31.0,68214.3,2
30.0,31.0,86374.7,3
30.0,31.0,50067.7,2
30.0,31.0,66486.0,2
30.0,31.0,24468.3,0
30.0,31.0,55789.8,2
30.0,31.0,43423.4,1
30.0,31.0,28806.7,1
30.0,31.0,59748.5,2
30.0,31.0,85471.3,3
30.0,31.0,72902.4,2
30.0,31.0,34308.8,1
30.0,31.0,48852.1,1
30.0,31.0,36811.5,1
30.0,31.0,21559.9,0
30.0,31.0,41041.5,1
30.0,31.0,5879.0,0
30.0,31.0,60857.0,2
30.0,31.0,42242.6,1
30.0,31.0,34714.1,1
30.0,31.0,76215.4,3
30.0,31.0,56839.5,2
30.0,31.0,53569.7,2
30.0,31.0,74224.6,2
30.0,31.0,93420.1,3
30.0,31.0,22713.7,0
30.0,31.0,16090.8,0
30.0,31.0,48067.4,1
30.0,31.0,62290.0,2
30.0,31.0,94477.1,3
30.0,31.0,89673.4,3
30.0,31.0,31137.5,1
30.0,31.0,42641.6,1
30.0,31.0,58902.7,2
30.0,31.0,42314.1,1
30.0,31.0,2960.7,0
30.0,31.0,13235.9,0
30.0,31.0,20660.6,0
30.0,31.0,93499.2,3
30.0,31.0,84110.7,3
30.0,31.0,54063.6,2
30.0,31.0,51247.5,2
30.0,31.0,17678.8,0
30.0,31.0,58737.4,2
30.0,31.0,21816.6,0
30.0,31.0,38922.9,1
30.0,31.0,56755.1,2
30.0,31.0,44601.5,1
30.0,31.0,5051.8,0
30.0,31.0,21181.0,0
30.0,31.0,15547.9,0
30.0,31.0,10752.4,0
30.0,31.0,69617.1,2
30.0,31.0,4775.7,0
30.0,31.0,52690.8,2
30.0,31.0,69395.6,2
30.0,31.0,43288.4,1
30.0,31.0,79066.7,3
30.0,31.0,59956.9,2
30.0,31.0,28035.1,1
30.0,31.0,44366.5,1
30.0,31.0,22828.5,0
30.0,31.0,34015.1,1
30.0,31.0,4575.8,0
30.0,31.0,90265.4,3
30.0,31.0,53862.1,2
30.0,31.0,98787.8,3
30.0,31.0,67733.4,2
30.0,31.0,46284.7,1
30.0,31.0,99828.2,3
30.0,31.0,49087.5,1
30.0,31.0,11566.9,0
30.0,31.0,35343.7,1
30.0,31.0,94635.6,3
30.0,31.0,85035.7,3
30.0,31.0,86643.3,3
30.0,31.0,38816.3,1
30.0,31.0,2142.7,0
30.0,31.0,88642.4,3
30.0,31.0,97689.2,3
30.0,31.0,31722.6,1
30.0,31.0,82370.6,3
30.0,31.0,32959.2,1
30.0,31.0,22748.2,0
30.0,31.0,79842.2,3
30.0,31.0,42944.0,1
30.0,31.0,81016.7,3
30.0,31.0,17389.0,0
30.0,31.0,86658.7,3
30.0,31.0,72289.2,2
30.0,31.0,88798.9,3
30.0,31.0,25569.3,1
30.0,31.0,31229.8,1
30.0,31.0,16694.3,0
30.0,31.0,64370.9,2
30.0,31.0,77640.5,3
30.0,31.0,50121.7,2
30.0,31.0,46891.3,1
30.0,31.0,10460.4,0
30.0,31.0,23706.7,0
30.0,31.0,73925.3,2
30.0,31.0,48072.8,1
30.0,31.0,45294.5,1
30.0,31.0,94308.5,3
30.0,31.0,42158.8,1
30.0,31.0,37959.2,1
30.0,31.0,6521.7,0
30.0,31.0,79295.7,3
30.0,31.0,71549.8,2
30.0,31.0,60237.7,2
30.0,31.0,37681.6,1
30.0,31.0,62993.2,2
30.0,31.0,34840.5,1
30.0,31.0,39774.3,1
30.0,31.0,80854.4,3
30.0,31.0,26099.9,1
30.0,31.0,81468.6,3
30.0,31.0,80692.8,3
30.0,31.0,59786.6,2
30.0,31.0,18822.3,0
30.0,31.0,13014.6,0
30.0,31.0,64081.5,2
30.0,31.0,35883.9,1
30.0,31.0,99384.8,3
30.0,31.0,35563.0,1
30.0,31.0,73689.1,2
30.0,31.0,71412.4,2
30.0,31.0,72251.0,2
30.0,31.0,36740.3,1
30.0,31.0,14632.8,0
30.0,31.0,2380.1,0
30.0,31.0,94370.0,3
30.0,31.0,22075.4,0
30.0,31.0,91833.4,3
30.0,31.0,70056.8,2
30.0,31.0,89363.2,3
30.0,31.0,62212.1,2
30.0,31.0,23056.4,0
30.0,31.0,13240.7,0
30.0,31.0,32590.2,1
30.0,31.0,49738.3,1
30.0,31.0,45978.0,1
30.0,31.0,78793.5,3
30.0,31.0,48609.7,1
30.0,31.0,20634.7,0
30.0,31.0,58514.9,2
30.0,31.0,72616.6,2
30.0,31.0,12108.5,0
30.0,31.0,76949.2,3
30.0,31.0,65866.9,2
30.0,31.0,44050.6,1
30.0,31.0,96592.8,3
30.0,31.0,76349.5,3
30.0,31.0,40332.1,1
30.0,31.0,73425.2,2
30.0,31.0,43811.8,1
30.0,31.0,83300.9,3
30.0,31.0,53743.6,2
30.0,31.0,76998.3,3
30.0,31.0,31376.3,1
30.0,31.0,89066.2,3
30.0,31.0,6748.3,0
30.0,31.0,57872.3,2
30.0,31.0,78082.1,3
30.0,31.0,25712.3,1
30.0,31.0,17119.7,0
30.0,31.0,69199.9,2
30.0,31.0,51390.1,2
30.0,31.0,26660.1,1
30.0,31.0,42524.7,1
30.0,31.0,56302.4,2
30.0,31.0,82549.7,3
30.0,31.0,16769.4,0
30.0,31.0,89414.8,3
30.0,31.0,17104.7,0
30.0,31.0,34667.3,1
30.0,31.0,47724.6,1
30.0,31.0,66753.1,2
30.0,31.0,49668.0,1
30.0,31.0,20688.3,0
30.0,31.0,32543.6,1
30.0,31.0,83016.7,3
30.0,31.0,70068.1,2
30.0,31.0,58660.7,2
30.0,31.0,53279.4,2
30.0,31.0,91847.6,3
30.0,31.0,79013.1,3
30.0,31.0,46206.3,1
30.0,31.0,87470.8,3
30.0,31.0,15448.2,0
30.0,31.0,55475.9,2
30.0,31.0,34139.9,1
30.0,31.0,50837.0,2
30.0,31.0,4773.1,0
30.0,31.0,8932.9,0
30.0,31.0,95588.5,3
30.0,31.0,82256.1,3
30.0,31.0,42364.4,1
30.0,31.0,43036.8,1
30.0,31.0,8666.1,0
30.0,31.0,77427.6,3
30.0,31.0,18876.2,0
30.0,31.0,65348.5,2
30.0,31.0,15449.8,0
30.0,31.0,57859.9,2
30.0,31.0,23744.2,0
30.0,31.0,39240.8,1
30.0,31.0,32243.7,1
30.0,31.0,60938.2,2
30.0,31.0,15065.2,0
30.0,31.0,31026.8,1
30.0,31.0,40610.4,1
30.0,31.0,24288.2,0
30.0,31.0,7604.9,0
30.0,31.0,13608.8,0
30.0,31.0,18621.7,0
30.0,31.0,1110.7,0
30.0,31.0,81561.9,3
30.0,31.0,23943.6,0
30.0,31.0,22355.2,0
30.0,31.0,35856.7,1
30.0,31.0,73098.5,2
30.0,31.0,21267.6,0
30.0,31.0,38365.0,1
30.0,31.0,56522.3,2
30.0,31.0,89753.3,3
30.0,31.0,42476.5,1
30.0,31.0,67157.0,2
30.0,31.0,60792.3,2
30.0,31.0,32523.8,1
30.0,31.0,54117.5,2
30.0,31.0,15527.0,0
30.0,31.0,4907.3,0
30.0,31.0,50320.5,2
30.0,31.0,11110.0,0
30.0,31.0,72671.5,2
30.0,31.0,14733.3,0
30.0,31.0,2286.9,0
30.0,31.0,75948.7,3
30.0,31.0,46656.5,1
30.0,31.0,99682.1,3
30.0,31.0,52792.8,2
30.0,31.0,5500.5,0
30.0,31.0,28655.1,1
30.0,31.0,46670.9,1
30.0,31.0,40974.3,1
30.0,31.0,5196.3,0
30.0,31.0,18469.5,0
30.0,31.0,40446.6,1
30.0,31.0,40982.9,1
30.0,31.0,20665.5,0
30.0,31.0,64495.2,2
30.0,31.0,60178.1,2
30.0,31.0,92493.3,3
30.0,31.0,94023.5,3
30.0,31.0,91033.0,3
30.0,31.0,9347.7,0
30.0,31.0,37911.9,1
30.0,31.0,56895.4,2
30.0,31.0,46539.5,1
30.0,31.0,18197.8,0
30.0,31.0,49762.8,1
30.0,31.0,68919.7,2
30.0,31.0,47088.8,1
30.0,31.0,35180.1,1
30.0,31.0,86861.8,3
30.0,31.0,22365.2,0
30.0,31.0,92627.5,3
30.0,31.0,27585.4,1
30.0,31.0,63259.4,2
30.0,31.0,11726.9,0
30.0,31.0,89428.3,3
30.0,31.0,7504.6,0
30.0,31.0,5940.3,0
30.0,31.0,48374.9,1
30.0,31.0,93817.0,3
30.0,31.0,82388.3,3
30.0,31.0,66754.7,2
30.0,31.0,19707.9,0
30.0,31.0,86377.2,3
30.0,31.0,2601.6,0
30.0,31.0,92827.6,3
30.0,31.0,24108.0,0
30.0,31.0,54751.5,2
30.0,31.0,6971.3,0
30.0,31.0,40037.4,1
30.0,31.0,33035.4,1
30.0,31.0,2993.4,0
30.0,31.0,79529.7,3
30.0,31.0,11043.1,0
30.0,31.0,93522.1,3
30.0,31.0,20353.8,0
30.0,31.0,42485.6,1
30.0,31.0,2087.2,0
30.0,31.0,25727.0,1
30.0,31.0,94689.6,3
30.0,31.0,58511.3,2
30.0,31.0,66908.7,2
30.0,31.0,52200.7,2
30.0,31.0,63098.2,2
30.0,31.0,19005.2,0
30.0,31.0,64909.5,2
30.0,31.0,93427.1,3
30.0,31.0,28264.6,1
30.0,31.0,61271.1,2
30.0,31.0,52863.9,2
30.0,31.0,22021.6,0
30.0,31.0,27671.1,1
30.0,31.0,42070.2,1
30.0,31.0,90165.7,3
30.0,31.0,72878.0,2
30.0,31.0,25766.3,1
30.0,31.0,23190.6,0
30.0,31.0,66990.1,2
30.0,31.0,73806.8,2
30.0,31.0,64730.2,2
30.0,31.0,25092.2,1
30.0,31.0,74747.7,2
30.0,31.0,10788.9,0
30.0,31.0,35486.5,1
30.0,31.0,91434.2,3
30.0,31.0,9458.3,0
30.0,31.0,79632.4,3
30.0,31.0,16433.8,0
30.0,31.0,60636.2,2
30.0,31.0,91988.0,3
30.0,31.0,59413.4,2
30.0,31.0,26736.1,1
30.0,31.0,32454.2,1
30.0,31.0,7910.1,0
30.0,31.0,87094.2,3
30.0,31.0,62742.2,2
30.0,31.0,16489.4,0
30.0,31.0,35952.5,1
30.0,31.0,48420.7,1
30.0,31.0,25835.7,1
30.0,31.0,46463.4,1
30.0,31.0,74141.5,2
30.0,31.0,92360.4,3
30.0,31.0,32799.4,1
30.0,31.0,97168.0,3
30.0,31.0,11851.9,0
30.0,31.0,27330.4,1
30.0,31.0,76208.9,3
30.0,31.0,62648.2,2
30.0,31.0,11709.8,0
30.0,31.0,47267.6,1
30.0,31.0,34843.8,1
30.0,31.0,93003.8,3
30.0,31.0,61922.4,2
30.0,31.0,56195.4,2
30.0,31.0,4236.2,0
30.0,31.0,45293.3,1
30.0,31.0,6385.0,0
30.0,31.0,6056.3,0
30.0,31.0,53530.2,2
30.0,31.0,91003.7,3
30.0,31.0,90226.9,3
30.0,31.0,66143.4,2
30.0,31.0,59200.0,2
30.0,31.0,77548.5,3
30.0,31.0,76720.5,3
30.0,31.0,58092.2,2
30.0,31.0,45038.1,1
30.0,31.0,19255.9,0
30.0,31.0,82998.2,3
30.0,31.0,33109.6,1
30.0,31.0,93900.9,3
30.0,31.0,90906.9,3
30.0,31.0,16603.2,0
30.0,31.0,16080.5,0
30.0,31.0,67795.9,2
30.0,31.0,47323.6,1
30.0,31.0,28497.3,1
30.0,31.0,60469.9,2
30.0,31.0,65396.7,2
30.0,31.0,20360.6,0
30.0,31.0,9337.1,0
30.0,31.0,18961.0,0
30.0,31.0,16194.5,0
30.0,31.0,82366.0,3
30.0,31.0,67395.1,2
30.0,31.0,65201.3,2
30.0,31.0,1481.2,0
30.0,31.0,55192.1,2
30.0,31.0,91605.2,3
30.0,31.0,8962.9,0
30.0,31.0,62928.0,2
30.0,31.0,55107.3,2
30.0,31.0,85253.7,3
30.0,31.0,58343.0,2
30.0,31.0,32202.8,1
30.0,31.0,79674.2,3
30.0,31.0,13617.0,0
30.0,31.0,32927.3,1
30.0,31.0,64676.3,2
30.0,31.0,82424.0,3
30.0,31.0,40440.0,1
30.0,31.0,17214.8,0
30.0,31.0,28287.5,1
30.0,31.0,84067.0,3
30.0,31.0,34179.0,1
30.0,31.0,65328.6,2
30.0,31.0,3184.0,0
30.0,31.0,3944.1,0
30.0,31.0,52773.4,2
30.0,31.0,32542.4,1
30.0,31.0,75084.1,3
30.0,31.0,8732.9,0
30.0,31.0,69574.4,2
30.0,31.0,1761.2,0
30.0,31.0,81339.5,3
30.0,31.0,23133.8,0
30.0,31.0,15764.3,0
30.0,31.0,17319.6,0
30.0,31.0,31739.4,1
30.0,31.0,81944.9,3
30.0,31.0,70083.6,2
30.0,31.0,99026.6,3
30.0,31.0,78874.7,3
30.0,31.0,53278.9,2
30.0,31.0,8839.1,0
30.0,31.0,33896.9,1
30.0,31.0,75659.3,3
30.0,31.0,99944.1,3
30.0,31.0,71784.1,2
30.0,31.0,52132.3,2
30.0,31.0,85776.2,3
30.0,31.0,83239.7,3
30.0,31.0,52449.1,2
30.0,31.0,16547.2,0
30.0,31.0,74786.8,2
30.0,31.0,29692.9,1
30.0,31.0,40367.1,1
30.0,31.0,89471.3,3
30.0,31.0,54013.6,2
30.0,31.0,65457.4,2
30.0,31.0,96196.2,3
30.0,31.0,74561.5,2
30.0,31.0,7761.8,0
30.0,31.0,40580.3,1
30.0,31.0,91767.8,3
30.0,31.0,78196.8,3
30.0,31.0,57528.7,2
30.0,31.0,21635.1,0
30.0,31.0,96260.3,3
30.0,31.0,28519.1,1
30.0,31.0,82247.6,3
30.0,31.0,81294.2,3
30.0,31.0,87213.4,3
30.0,31.0,56114.8,2
30.0,31.0,61527.9,2
30.0,31.0,7776.6,0
30.0,31.0,48487.8,1
30.0,31.0,22730.0,0
30.0,31.0,47560.1,1
30.0,31.0,76032.4,3
30.0,31.0,26943.9,1
30.0,31.0,97904.4,3
30.0,31.0,69685.9,2
30.0,31.0,71472.3,2
30.0,31.0,48905.1,1
30.0,31.0,44094.1,1
30.0,31.0,70481.2,2
30.0,31.0,58524.2,2
30.0,31.0,82334.7,3
30.0,31.0,13289.9,0
30.0,31.0,41986.1,1
30.0,31.0,8696.5,0
30.0,31.0,13088.4,0
30.0,31.0,54402.7,2
30.0,31.0,45923.8,1
30.0,31.0,92940.2,3
30.0,31.0,42904.0,1
30.0,31.0,56944.9,2
30.0,31.0,58034.8,2
30.0,31.0,86129.0,3
30.0,31.0,30625.0,1
30.0,31.0,43892.6,1
30.0,31.0,39690.3,1
30.0,31.0,42254.7,1
30.0,31.0,13981.1,0
30.0,31.0,4792.5,0
30.0,31.0,75982.9,3
30.0,31.0,31617.9,1
30.0,31.0,8383.2,0
30.0,31.0,92597.9,3
30.0,31.0,8411.7,0
30.0,31.0,84866.5,3
30.0,31.0,74446.7,2
30.0,31.0,59428.5,2
30.0,31.0,32871.5,1
30.0,31.0,4914.7,0
30.0,31.0,87711.5,3
30.0,31.0,30898.1,1
30.0,31.0,40564.8,1
30.0,31.0,7653.0,0
30.0,31.0,99445.6,3
30.0,31.0,34196.7,1
30.0,31.0,62429.1,2
30.0,31.0,78147.7,3
30.0,31.0,30689.5,1
30.0,31.0,71365.5,2
30.0,31.0,35544.0,1
30.0,31.0,78490.6,3
30.0,31.0,72445.0,2
30.0,31.0,63489.0,2
30.0,31.0,17299.8,0
30.0,31.0,8560.4,0
30.0,31.0,37185.2,1
30.0,31.0,22968.3,0
30.0,31.0,43521.4,1
30.0,31.0,73563.5,2
30.0,31.0,67846.0,2
30.0,31.0,95453.3,3
30.0,31.0,42857.6,1
30.0,31.0,98527.1,3
30.0,31.0,88934.4,3
30.0,31.0,35523.6,1
30.0,31.0,70829.9,2
30.0,31.0,73828.2,2
30.0,31.0,21459.9,0
30.0,31.0,67852.1,2
30.0,31.0,80130.1,3
30.0,31.0,76378.2,3
30.0,31.0,67981.7,2
30.0,31.0,78802.6,3
30.0,31.0,46987.5,1
30.0,31.0,79998.0,3
30.0,31.0,20583.1,0
30.0,31.0,25197.7,1
30.0,31.0,13739.1,0
30.0,31.0,49101.5,1
30.0,31.0,18918.9,0
30.0,31.0,34023.0,1
30.0,31.0,15478.7,0
30.0,31.0,4695.5,0
30.0,31.0,45800.1,1
30.0,31.0,34761.0,1
30.0,31.0,6546.2,0
30.0,31.0,34053.7,1
30.0,31.0,9546.0,0
30.0,31.0,91530.1,3
30.0,31.0,69064.1,2
30.0,31.0,29868.4,1
30.0,31.0,20525.4,0
30.0,31.0,24759.7,0
30.0,31.0,16943.2,0
30.0,31.0,28199.6,1
30.0,31.0,10936.0,0
30.0,31.0,35372.8,1
30.0,31.0,53637.4,2
30.0,31.0,89545.0,3
30.0,31.0,82748.6,3
30.0,31.0,44682.7,1
30.0,31.0,79256.5,3
30.0,31.0,39289.5,1
30.0,31.0,43574.5,1
30.0,31.0,55675.7,2
30.0,31.0,80311.1,3
30.0,31.0,84929.5,3
30.0,31.0,86853.1,3
30.0,31.0,73560.8,2
30.0,31.0,37683.4,1
30.0,31.0,58462.8,2
30.0,31.0,2221.0,0
30.0,31.0,89697.1,3
30.0,31.0,40374.6,1
30.0,31.0,54077.4,2
30.0,31.0,26480.8,1
30.0,31.0,19042.0,0
30.0,31.0,20328.0,0
30.0,31.0,50448.2,2
30.0,31.0,71506.0,2
30.0,31.0,97939.9,3
30.0,31.0,27966.4,1
30.0,31.0,26761.7,1
30.0,31.0,53060.4,2
30.0,31.0,93555.3,3
30.0,31.0,17205.2,0
30.0,31.0,9980.5,0
30.0,31.0,72477.1,2
30.0,31.0,51717.8,2
30.0,31.0,2033.6,0
30.0,31.0,59984.7,2
30.0,31.0,21888.3,0
30.0,31.0,86689.7,3
30.0,31.0,16233.9,0
30.0,31.0,98378.0,3
30.0,31.0,72055.7,2
30.0,31.0,59342.1,2
30.0,31.0,94381.4,3
30.0,31.0,86427.4,3
30.0,31.0,53807.6,2
30.0,31.0,50806.7,2
30.0,31.0,82002.8,3
30.0,31.0,71706.1,2
30.0,31.0,35414.8,1
30.0,31.0,37085.7,1
30.0,31.0,57132.4,2
30.0,31.0,74403.0,2
30.0,31.0,20791.9,0
30.0,31.0,79021.7,3
30.0,31.0,58017.4,2
30.0,31.0,92216.4,3
30.0,31.0,33947.2,1
30.0,31.0,67345.6,2
30.0,31.0,55852.2,2
30.0,31.0,29471.0,1
30.0,31.0,52765.3,2
30.0,31.0,91254.4,3
30.0,31.0,54988.2,2
30.0,31.0,69697.0,2
30.0,31.0,68687.1,2
30.0,31.0,25893.3,1
30.0,31.0,66262.4,2
30.0,31.0,70258.0,2
30.0,31.0,41736.6,1
30.0,31.0,86550.8,3
30.0,31.0,90849.0,3
30.0,31.0,4974.9,0
30.0,31.0,74301.8,2
30.0,31.0,29474.1,1
30.0,31.0,40713.5,1
30.0,31.0,74668.7,2
30.0,31.0,23517.0,0
30.0,31.0,40204.9,1
30.0,31.0,22642.4,0
30.0,31.0,54542.4,2
30.0,31.0,54544.6,2
30.0,31.0,45199.7,1
30.0,31.0,11364.9,0
30.0,31.0,6170.9,0
30.0,31.0,16227.4,0
30.0,31.0,23576.6,0
30.0,31.0,45774.8,1
30.0,31.0,65892.3,2
30.0,31.0,27156.5,1
30.0,31.0,8011.0,0
30.0,31.0,35458.4,1
30.0,31.0,36327.3,1
30.0,31.0,32968.4,1
30.0,31.0,60935.0,2
30.0,31.0,83729.0,3
30.0,31.0,23250.1,0
30.0,31.0,12115.7,0
30.0,31.0,96217.8,3
30.0,31.0,65413.2,2
30.0,31.0,91065.1,3
30.0,31.0,12142.6,0
30.0,31.0,64407.5,2
30.0,31.0,26082.4,1
30.0,31.0,59136.8,2
30.0,31.0,56992.0,2
30.0,31.0,20705.9,0
30.0,31.0,37024.4,1
30.0,31.0,37253.7,1
30.0,31.0,35740.1,1
30.0,31.0,48243.6,1
30.0,31.0,21030.5,0
30.0,31.0,32312.5,1
30.0,31.0,91295.0,3
30.0,31.0,20293.8,0
30.0,31.0,32535.9,1
30.0,31.0,97452.0,3
30.0,31.0,58495.3,2
30.0,31.0,91480.1,3
30.0,31.0,71031.8,2
30.0,31.0,6587.4,0
30.0,31.0,25861.8,1
30.0,31.0,51342.3,2
30.0,31.0,61155.7,2
30.0,31.0,95060.7,3
30.0,31.0,36082.3,1
30.0,31.0,90520.9,3
30.0,31.0,84493.4,3
30.0,31.0,12375.9,0
30.0,31.0,19555.5,0
30.0,31.0,54251.6,2
30.0,31.0,1191.6,0
30.0,31.0,21841.6,0
30.0,31.0,3243.1,0
30.0,31.0,13273.5,0
30.0,31.0,93240.8,3
30.0,31.0,90863.2,3
30.0,31.0,91366.1,3
30.0,31.0,53838.0,2
30.0,31.0,10380.8,0
30.0,31.0,70056.0,2
30.0,31.0,36712.2,1
30.0,31.0,72029.6,2
30.0,31.0,95160.4,3
30.0,31.0,37038.8,1
30.0,31.0,87325.4,3
30.0,31.0,99630.6,3
30.0,31.0,36251.2,1
30.0,31.0,20664.5,0
30.0,31.0,24076.2,0
30.0,31.0,12569.1,0
30.0,31.0,15961.2,0
30.0,31.0,26473.7,1
30.0,31.0,72452.5,2
30.0,31.0,23768.6,0
30.0,31.0,71462.8,2
30.0,31.0,54889.8,2
30.0,31.0,80151.8,3
30.0,31.0,31258.4,1
30.0,31.0,46145.3,1
30.0,31.0,78694.7,3
30.0,31.0,10525.8,0
30.0,31.0,2609.5,0
30.0,31.0,32412.8,1
30.0,31.0,45040.9,1
30.0,31.0,73823.9,2
30.0,31.0,27718.7,1
30.0,31.0,40669.5,1
30.0,31.0,42087.4,1
30.0,31.0,25276.1,1
30.0,31.0,25179.6,1
30.0,31.0,85031.8,3
30.0,31.0,89509.3,3
30.0,31.0,16366.8,0
30.0,31.0,95145.0,3
30.0,31.0,82016.1,3
30.0,31.0,29855.9,1
30.0,31.0,31983.1,1
30.0,31.0,70563.0,2
30.0,31.0,75507.2,3
30.0,31.0,50977.6,2
30.0,31.0,55909.2,2
30.0,31.0,66545.7,2
30.0,31.0,85976.5,3
30.0,31.0,76497.6,3
30.0,31.0,96141.4,3
30.0,31.0,69515.8,2
30.0,31.0,66019.9,2
30.0,31.0,70602.7,2
30.0,31.0,51137.0,2
30.0,31.0,62396.7,2
30.0,31.0,76039.7,3
30.0,31.0,86986.6,3
30.0,31.0,37107.1,1
30.0,31.0,12100.2,0
30.0,31.0,4335.6,0
30.0,31.0,45173.9,1
30.0,31.0,65699.9,2
30.0,31.0,45761.5,1
30.0,31.0,32712.1,1
30.0,31.0,61001.7,2
30.0,31.0,54518.5,2
30.0,31.0,37536.2,1
30.0,31.0,63977.7,2
30.0,31.0,44089.5,1
30.0,31.0,52142.8,2
30.0,31.0,73708.5,2
30.0,31.0,35593.9,1
30.0,31.0,31406.7,1
30.0,31.0,30232.8,1
30.0,31.0,42456.7,1
30.0,31.0,71776.4,2
30.0,31.0,20644.3,0
30.0,31.0,60099.2,2
30.0,31.0,86088.6,3
30.0,31.0,98768.2,3
30.0,31.0,36347.1,1
30.0,31.0,79560.3,3
30.0,31.0,73348.3,2
30.0,31.0,98444.8,3
30.0,31.0,13068.7,0
30.0,31.0,28802.2,1
30.0,31.0,50235.4,2
30.0,31.0,55555.8,2
30.0,31.0,30283.2,1
30.0,31.0,93000.7,3
30.0,31.0,75934.3,3
30.0,31.0,72593.4,2
30.0,31.0,27499.9,1
30.0,31.0,83257.2,3
30.0,31.0,33163.9,1
30.0,31.0,25952.5,1
30.0,31.0,40700.2,1
30.0,31.0,20047.3,0
30.0,31.0,69951.2,2
30.0,31.0,84023.7,3
30.0,31.0,47257.3,1
30.0,31.0,74551.9,2
30.0,31.0,50268.3,2
30.0,31.0,9942.1,0
30.0,31.0,64707.6,2
30.0,31.0,54195.6,2
30.0,31.0,22285.0,0
30.0,31.0,8550.2,0
30.0,31.0,89205.7,3
30.0,31.0,25210.9,1
30.0,31.0,29782.4,1
30.0,31.0,24386.3,0
30.0,31.0,84181.1,3
30.0,31.0,49503.0,1
30.0,31.0,10515.7,0
30.0,31.0,28078.8,1
30.0,31.0,49266.8,1
30.0,31.0,44668.7,1
30.0,31.0,38448.1,1
30.0,31.0,19382.6,0
30.0,31.0,11731.8,0
30.0,31.0,54028.0,2
